subscriber_id,email,signup_date,cohort_month,plan_tier,acquisition_channel,is_gift,status,churn_date,active_months,monthly_price,country
SUB-1874,watsonkari@example.com,2023-08-20,2023-08,Premium,Organic,False,churned,2024-01-15,4,54.99,GH
SUB-1875,trivera@example.com,2023-08-18,2023-08,Classic,Google,False,churned,2024-03-23,7,34.99,KE
SUB-1876,joshuamurphy@example.com,2023-08-05,2023-08,Classic,Google,False,churned,2023-11-18,3,34.99,KE
SUB-1877,margaretrusso@example.org,2023-08-22,2023-08,Premium,Meta,False,churned,2024-09-25,13,54.99,KE
SUB-1878,sandra09@example.net,2023-08-17,2023-08,Classic,Referral,False,churned,2024-01-04,4,34.99,NG
SUB-1879,jonathan21@example.com,2023-08-18,2023-08,Classic,Organic,False,churned,2024-03-15,6,34.99,ZA
SUB-1880,hilltiffany@example.com,2023-08-21,2023-08,Premium,Organic,False,active,,17,54.99,NG
SUB-1881,christina70@example.net,2023-08-18,2023-08,Classic,Meta,False,churned,2024-03-03,6,34.99,KE
SUB-1882,pauljones@example.net,2023-08-28,2023-08,Classic,Organic,False,active,,17,34.99,NG
SUB-1883,maynardphillip@example.org,2023-08-01,2023-08,Classic,Google,False,churned,2024-02-19,6,34.99,NG
SUB-1884,jcantrell@example.com,2023-08-02,2023-08,Classic,Meta,False,churned,2024-09-30,13,34.99,KE
SUB-1885,msheppard@example.org,2023-08-15,2023-08,Starter,Organic,False,churned,2024-11-04,14,19.99,ZA
SUB-1886,mallory27@example.com,2023-08-21,2023-08,Starter,Google,False,active,,17,19.99,UG
SUB-1887,natasha58@example.net,2023-08-05,2023-08,Classic,Google,False,active,,17,34.99,ZA
SUB-1888,ellismark@example.com,2023-08-21,2023-08,Starter,Meta,False,churned,2024-05-10,8,19.99,KE
SUB-1889,shelleyandrade@example.com,2023-08-06,2023-08,Starter,Meta,False,churned,2023-09-29,1,19.99,KE
SUB-1890,christineparker@example.org,2023-08-27,2023-08,Starter,Meta,False,churned,2024-01-30,5,19.99,KE
SUB-1891,cathy70@example.org,2023-08-24,2023-08,Starter,Meta,False,churned,2024-01-10,4,19.99,KE
SUB-1892,tgonzalez@example.net,2023-08-18,2023-08,Premium,Organic,False,churned,2024-02-25,6,54.99,NG
SUB-1893,brenda89@example.com,2023-08-01,2023-08,Premium,Referral,False,churned,2024-02-24,6,54.99,GH
SUB-1894,whitney68@example.org,2023-08-03,2023-08,Classic,,True,active,,17,34.99,ZA
SUB-1895,wpearson@example.com,2023-08-18,2023-08,Premium,Google,False,churned,2024-03-26,7,54.99,NG
SUB-1896,fwilliams@example.org,2023-08-17,2023-08,Classic,Meta,False,churned,2024-09-20,13,34.99,ZA
SUB-1897,hollyweiss@example.com,2023-08-21,2023-08,Classic,Organic,False,active,,17,34.99,ZA
SUB-1898,beverly21@example.net,2023-08-06,2023-08,Classic,Google,False,active,,17,34.99,ZA
SUB-1899,shawn56@example.com,2023-08-27,2023-08,Starter,Meta,False,churned,2023-12-11,3,19.99,GH
SUB-1900,melaniefoster@example.org,2023-08-12,2023-08,Starter,Organic,False,churned,2023-08-31,0,19.99,KE
SUB-1901,victoria87@example.com,2023-08-11,2023-08,Classic,Referral,False,churned,2024-08-14,12,34.99,GH
SUB-1902,andrewsian@example.net,2023-08-09,2023-08,Classic,Meta,False,churned,2024-05-21,9,34.99,ZA
SUB-1903,tamaraclark@example.com,2023-08-12,2023-08,Starter,Meta,False,churned,2024-01-18,5,19.99,KE
SUB-1904,nicolemartinez@example.org,2023-08-28,2023-08,Classic,Referral,False,churned,2023-09-16,0,34.99,NG
SUB-1905,rmunoz@example.com,2023-08-22,2023-08,Premium,Google,True,active,,17,54.99,KE
SUB-1906,zachary96@example.com,2023-08-14,2023-08,Premium,Organic,False,churned,2024-07-25,11,54.99,NG
SUB-1907,ohamilton@example.net,2023-09-03,2023-09,Classic,Organic,False,churned,2024-11-17,14,34.99,KE
SUB-1908,ruthyoder@example.net,2023-09-10,2023-09,Classic,Meta,False,churned,2024-08-21,11,34.99,UG
SUB-1909,perezjoshua@example.org,2023-09-15,2023-09,Classic,Google,False,active,,16,34.99,KE
SUB-1910,diaznatalie@example.org,2023-09-13,2023-09,Starter,Organic,True,churned,2023-10-24,1,19.99,KE
SUB-1911,david78@example.org,2023-09-06,2023-09,Classic,Organic,False,churned,2023-09-29,0,34.99,KE
SUB-1912,christopher87@example.org,2023-09-03,2023-09,Premium,Meta,False,churned,2024-07-01,9,54.99,GH
SUB-1913,robert48@example.com,2023-09-07,2023-09,Starter,Meta,False,churned,2024-08-03,10,19.99,ZA
SUB-1914,patrickporter@example.com,2023-09-18,2023-09,Premium,Google,True,active,,16,54.99,KE
SUB-1915,rwhite@example.net,2023-09-02,2023-09,Starter,Meta,False,churned,2023-11-20,2,19.99,KE
SUB-1916,sarahblake@example.org,2023-09-20,2023-09,Starter,Google,False,churned,2024-05-03,7,19.99,UG
SUB-1917,kellerfrank@example.com,2023-09-21,2023-09,Classic,Google,True,active,,16,34.99,KE
SUB-1918,perrygina@example.com,2023-09-28,2023-09,Classic,Referral,False,churned,2023-10-14,0,34.99,GH
SUB-1919,sheena11@example.org,2023-09-06,2023-09,Classic,Meta,False,churned,2024-07-12,10,34.99,ZA
SUB-1920,brianking@example.net,2023-09-11,2023-09,Starter,Meta,False,churned,2023-10-05,0,19.99,NG
SUB-1921,nathanielsanchez@example.com,2023-09-02,2023-09,Premium,Organic,False,churned,2023-09-27,0,54.99,KE
SUB-1922,gregorydouglas@example.org,2023-09-04,2023-09,Starter,Meta,True,active,,16,19.99,NG
SUB-1923,jenkinscheryl@example.net,2023-09-02,2023-09,Classic,Meta,False,churned,2024-01-25,4,34.99,NG
SUB-1924,jay56@example.com,2023-09-15,2023-09,Starter,Google,False,churned,2024-05-22,8,19.99,KE
SUB-1925,fraziermichael@example.org,2023-09-06,2023-09,Premium,Organic,True,churned,2024-02-18,5,54.99,ZA
SUB-1926,qkirby@example.org,2023-09-12,2023-09,Classic,Meta,False,active,,16,34.99,KE
SUB-1927,joyce22@example.net,2023-09-05,2023-09,Premium,Google,False,active,,16,54.99,KE
SUB-1928,teresa18@example.org,2023-09-09,2023-09,Classic,Meta,True,active,,16,34.99,UG
SUB-1929,destinythompson@example.com,2023-09-05,2023-09,Starter,Organic,False,churned,2024-05-30,8,19.99,KE
SUB-1930,nerickson@example.org,2023-09-13,2023-09,Premium,Google,False,churned,2024-10-19,13,54.99,ZA
SUB-1931,brandy81@example.org,2023-09-03,2023-09,Premium,Referral,False,active,,16,54.99,KE
SUB-1932,josemason@example.net,2023-09-12,2023-09,Classic,Google,False,churned,2024-04-20,7,34.99,KE
SUB-1933,ebarber@example.net,2023-09-12,2023-09,Classic,Google,True,churned,2024-01-26,4,34.99,KE
SUB-1934,todd06@example.net,2023-09-19,2023-09,Premium,Organic,False,churned,2023-10-10,0,54.99,KE
SUB-1935,joseph58@example.net,2023-09-14,2023-09,Premium,Google,False,active,,16,54.99,UG
SUB-1936,kmason@example.org,2023-09-24,2023-09,Premium,Google,False,active,,16,54.99,NG
SUB-1937,cassandraburke@example.com,2023-09-08,2023-09,Classic,Meta,False,active,,16,34.99,NG
SUB-1938,barryronald@example.com,2023-09-26,2023-09,Classic,Referral,False,active,,16,34.99,KE
SUB-1939,ugutierrez@example.org,2023-09-23,2023-09,Starter,Meta,False,churned,2024-03-05,5,19.99,KE
SUB-1940,melissanguyen@example.net,2023-09-13,2023-09,Premium,Meta,False,active,,16,54.99,KE
SUB-1941,bhooper@example.com,2023-09-27,2023-09,Premium,Referral,True,churned,2024-09-17,11,54.99,UG
SUB-1942,michael19@example.com,2023-09-05,2023-09,Premium,Referral,False,active,,16,54.99,KE
SUB-1943,janet15@example.net,2023-09-28,2023-09,Starter,Referral,False,churned,2023-11-14,1,19.99,ZA
SUB-1944,ambermcguire@example.net,2023-09-15,2023-09,Starter,Referral,False,churned,2024-06-09,8,19.99,KE
SUB-1945,joshuahouston@example.org,2023-09-01,2023-09,Classic,Google,False,churned,2023-12-02,3,34.99,ZA
SUB-1946,tanyacooley@example.com,2023-09-06,2023-09,Classic,Meta,False,churned,2023-12-16,3,34.99,ZA
SUB-1947,henrybarnes@example.com,2023-09-13,2023-09,Premium,Meta,False,active,,16,54.99,ZA
SUB-1948,henryjonathan@example.com,2023-09-28,2023-09,Premium,Meta,False,churned,2024-08-09,10,54.99,GH
SUB-1949,jakefitzpatrick@example.com,2023-09-12,2023-09,Premium,Meta,False,active,,16,54.99,NG
SUB-1950,rick31@example.org,2023-09-21,2023-09,Starter,Meta,False,active,,16,19.99,KE
SUB-1951,eric47@example.com,2023-09-07,2023-09,Starter,Referral,False,churned,2024-01-11,4,19.99,UG
SUB-1952,reneeochoa@example.net,2023-09-28,2023-09,Classic,Referral,False,churned,2024-05-04,7,34.99,UG
SUB-1953,browndenise@example.net,2023-09-13,2023-09,Starter,Google,False,churned,2024-02-03,4,19.99,KE
SUB-1954,annacevedo@example.net,2023-09-27,2023-09,Premium,Meta,False,churned,2024-05-19,7,54.99,KE
SUB-1955,timothy88@example.org,2023-09-10,2023-09,Classic,Google,False,churned,2024-02-03,4,34.99,KE
SUB-1956,uanderson@example.org,2023-09-06,2023-09,Starter,Meta,False,churned,2024-01-25,4,19.99,KE
SUB-1957,juan32@example.net,2023-09-22,2023-09,Starter,Google,True,churned,2024-05-27,8,19.99,UG
SUB-1958,meganarellano@example.org,2023-09-28,2023-09,Classic,Meta,False,active,,16,34.99,NG
SUB-1959,christopher81@example.org,2023-09-25,2023-09,Starter,Google,False,active,,16,19.99,NG
SUB-1960,ohopkins@example.net,2023-09-10,2023-09,Classic,Google,False,churned,2024-03-14,6,34.99,KE
SUB-1961,joel31@example.org,2023-09-09,2023-09,Classic,Organic,False,churned,2024-02-23,5,34.99,KE
SUB-1962,michaelakoch@example.org,2023-09-16,2023-09,Classic,,False,churned,2024-07-14,9,34.99,KE
SUB-1963,lisatyler@example.org,2023-09-07,2023-09,Classic,Meta,True,active,,16,34.99,KE
SUB-1964,ashleycobb@example.net,2023-09-07,2023-09,Starter,Google,False,churned,2023-10-18,1,19.99,NG
SUB-1965,carloswise@example.net,2023-09-11,2023-09,Classic,Google,False,active,,16,34.99,NG
SUB-1966,tararussell@example.com,2023-09-09,2023-09,Premium,Referral,False,active,,16,54.99,NG
SUB-1967,frankriley@example.com,2023-09-28,2023-09,Premium,Google,False,active,,16,54.99,ZA
SUB-1968,gloverwayne@example.org,2023-09-02,2023-09,Starter,Organic,False,churned,2023-09-11,0,19.99,KE
SUB-1969,brittany78@example.net,2023-09-08,2023-09,Starter,Organic,False,active,,16,19.99,KE
SUB-1970,youngkatherine@example.net,2023-09-20,2023-09,Premium,,False,active,,16,54.99,KE
SUB-1971,melissamcdonald@example.com,2023-09-09,2023-09,Classic,Meta,False,churned,2023-10-17,1,34.99,KE
SUB-1972,timothy07@example.net,2023-09-22,2023-09,Classic,Organic,False,churned,2023-12-18,2,34.99,KE
SUB-1973,darleneshelton@example.net,2023-09-28,2023-09,Classic,,False,churned,2024-06-06,8,34.99,KE
SUB-1974,hilllaurie@example.net,2023-09-18,2023-09,Classic,Meta,False,active,,16,34.99,KE
SUB-1975,browndaniel@example.net,2023-09-07,2023-09,Classic,Referral,False,churned,2023-09-08,0,34.99,NG
SUB-1976,elizabethhoward@example.org,2023-09-22,2023-09,Starter,Organic,False,churned,2024-11-28,14,19.99,NG
SUB-1977,iedwards@example.net,2023-09-08,2023-09,Starter,Google,True,churned,2023-12-26,3,19.99,UG
SUB-1978,christinaadams@example.com,2023-09-25,2023-09,Classic,Organic,True,churned,2024-04-21,6,34.99,GH
SUB-1979,conradjeremy@example.org,2023-09-24,2023-09,Classic,Google,False,churned,2024-09-05,11,34.99,GH
SUB-1980,kelleymatthew@example.net,2023-09-16,2023-09,Classic,Organic,False,churned,2023-11-21,2,34.99,UG
SUB-1981,eric45@example.com,2023-09-13,2023-09,Premium,Meta,False,active,,16,54.99,UG
SUB-1982,markdunn@example.com,2023-09-24,2023-09,Classic,Organic,False,churned,2024-02-20,4,34.99,ZA
SUB-1983,sabrina23@example.net,2023-09-12,2023-09,Premium,Google,True,active,,16,54.99,KE
SUB-1984,alyssa54@example.org,2023-09-11,2023-09,Classic,Meta,False,churned,2024-03-29,6,34.99,KE
SUB-1985,sanchezthomas@example.net,2023-09-27,2023-09,Classic,Organic,True,churned,2024-04-02,6,34.99,ZA
SUB-1986,nataliethompson@example.org,2023-09-03,2023-09,Premium,Organic,False,active,,16,54.99,KE
SUB-1987,bonnie58@example.com,2023-09-13,2023-09,Starter,,False,churned,2023-10-09,0,19.99,KE
SUB-1988,jennifer49@example.com,2023-09-19,2023-09,Classic,Meta,False,active,,16,34.99,UG
SUB-1989,bstevens@example.com,2023-09-11,2023-09,Starter,Meta,False,churned,2023-11-02,1,19.99,KE
SUB-1990,jasonshelton@example.com,2023-09-25,2023-09,Starter,Google,False,churned,2023-10-14,0,19.99,ZA
SUB-1991,hamiltonbrandi@example.com,2023-09-03,2023-09,Starter,Organic,False,churned,2023-12-27,3,19.99,GH
SUB-1992,knightlisa@example.net,2023-09-28,2023-09,Classic,Google,False,churned,2024-12-11,14,34.99,GH
SUB-1993,richardskayla@example.net,2023-09-16,2023-09,Classic,Google,False,active,,16,34.99,KE
SUB-1994,lthomas@example.com,2023-09-02,2023-09,Starter,Organic,False,churned,2024-07-30,10,19.99,ZA
SUB-1995,kleinkaren@example.net,2023-09-20,2023-09,Classic,,False,churned,2024-04-03,6,34.99,ZA
SUB-1996,justin18@example.com,2023-09-01,2023-09,Starter,Meta,False,churned,2024-04-27,7,19.99,NG
SUB-1997,brandonmcdonald@example.org,2023-09-12,2023-09,Starter,Organic,False,churned,2024-03-27,6,19.99,KE
SUB-1998,xtyler@example.net,2023-09-08,2023-09,Classic,Google,False,active,,16,34.99,ZA
SUB-1999,thomassarah@example.org,2023-09-08,2023-09,Starter,Google,False,churned,2023-11-11,2,19.99,ZA
SUB-2000,xlopez@example.org,2023-09-20,2023-09,Starter,Meta,False,active,,16,19.99,ZA
SUB-2001,glovermark@example.org,2023-09-06,2023-09,Classic,Organic,True,active,,16,34.99,KE
SUB-2002,rjones@example.net,2023-09-22,2023-09,Classic,Meta,True,active,,16,34.99,KE
SUB-2003,jessicaadams@example.net,2023-09-21,2023-09,Starter,Google,True,churned,2024-01-30,4,19.99,NG
SUB-2004,jason16@example.com,2023-09-10,2023-09,Classic,Referral,True,active,,16,34.99,KE
SUB-2005,victoriascott@example.org,2023-09-15,2023-09,Classic,Meta,False,churned,2024-05-25,8,34.99,KE
SUB-2006,jennifer39@example.org,2023-09-01,2023-09,Classic,Organic,False,churned,2024-06-28,9,34.99,GH
SUB-2007,owilliams@example.org,2023-09-08,2023-09,Classic,Meta,True,churned,2024-01-24,4,34.99,NG
SUB-2008,shafferjonathan@example.net,2023-09-09,2023-09,Classic,Organic,False,churned,2024-06-16,9,34.99,KE
SUB-2009,jennifervelez@example.org,2023-09-28,2023-09,Classic,Meta,False,churned,2024-12-23,14,34.99,KE
SUB-2010,scott65@example.com,2023-09-14,2023-09,Starter,Google,False,churned,2023-11-04,1,19.99,GH
SUB-2011,bgomez@example.org,2023-09-10,2023-09,Starter,Meta,False,churned,2023-12-26,3,19.99,KE
SUB-2012,marciahill@example.com,2023-09-12,2023-09,Premium,Google,False,churned,2024-11-20,14,54.99,NG
SUB-2013,michaelnguyen@example.net,2023-09-16,2023-09,Classic,Meta,False,active,,16,34.99,ZA
SUB-2014,grahamdanielle@example.org,2023-09-01,2023-09,Premium,Google,False,active,,16,54.99,ZA
SUB-2015,tommy83@example.org,2023-09-19,2023-09,Classic,Meta,False,churned,2024-07-21,10,34.99,KE
SUB-2016,stephaniemclaughlin@example.net,2023-09-15,2023-09,Classic,Meta,False,active,,16,34.99,GH
SUB-2017,andrea37@example.org,2023-09-16,2023-09,Starter,Meta,False,churned,2023-09-23,0,19.99,KE
SUB-2018,kreyes@example.net,2023-09-08,2023-09,Premium,Organic,False,active,,16,54.99,KE
SUB-2019,uwhite@example.org,2023-09-27,2023-09,Classic,Google,False,active,,16,34.99,NG
SUB-2020,ogarcia@example.net,2023-09-07,2023-09,Starter,Meta,False,churned,2024-04-26,7,19.99,ZA
SUB-2021,amy92@example.org,2023-09-18,2023-09,Starter,Google,False,churned,2023-10-26,1,19.99,KE
SUB-2022,jeffrey35@example.com,2023-09-20,2023-09,Starter,Meta,False,active,,16,19.99,KE
SUB-2023,tiffany19@example.com,2023-09-17,2023-09,Classic,Meta,False,active,,16,34.99,NG
SUB-2024,mary09@example.org,2023-09-17,2023-09,Premium,Organic,False,active,,16,54.99,KE
SUB-2025,jamesreese@example.org,2023-09-16,2023-09,Starter,Meta,False,churned,2023-09-27,0,19.99,KE
SUB-2026,thomasnicholas@example.net,2023-09-28,2023-09,Premium,,False,active,,16,54.99,ZA
SUB-2027,fowlerjacqueline@example.com,2023-09-27,2023-09,Premium,Meta,False,churned,2023-12-21,2,54.99,ZA
SUB-2028,christopher19@example.org,2023-09-28,2023-09,Starter,Meta,False,churned,2024-04-30,7,19.99,NG
SUB-2029,qwashington@example.net,2023-09-04,2023-09,Starter,Google,True,churned,2024-02-15,5,19.99,NG
SUB-2030,aosborne@example.com,2023-09-05,2023-09,Starter,Organic,False,churned,2023-09-28,0,19.99,KE
SUB-2031,christineclark@example.net,2023-09-26,2023-09,Starter,Meta,False,active,,16,19.99,GH
SUB-2032,curtiscole@example.org,2023-09-13,2023-09,Starter,Meta,False,churned,2024-03-19,6,19.99,ZA
SUB-2033,ycarlson@example.net,2023-09-08,2023-09,Classic,Meta,False,churned,2024-03-12,6,34.99,UG
SUB-2034,jermainecoleman@example.org,2023-09-11,2023-09,Classic,,False,churned,2024-04-02,6,34.99,NG
SUB-2035,odomyvonne@example.com,2023-09-16,2023-09,Starter,Meta,False,churned,2024-12-02,14,19.99,GH
SUB-2036,smartin@example.net,2023-09-23,2023-09,Classic,Google,False,active,,16,34.99,KE
SUB-2037,jessicawilson@example.org,2023-09-14,2023-09,Starter,Google,False,churned,2024-05-24,8,19.99,ZA
SUB-2038,gilmorecory@example.net,2023-09-07,2023-09,Premium,Google,False,active,,16,54.99,UG
SUB-2039,martincatherine@example.net,2023-09-05,2023-09,Starter,Meta,False,churned,2024-01-02,3,19.99,GH
SUB-2040,michelle78@example.com,2023-09-12,2023-09,Classic,Organic,False,churned,2024-01-04,3,34.99,GH
SUB-2041,martinrebekah@example.net,2023-09-06,2023-09,Starter,Google,False,churned,2023-12-26,3,19.99,KE
SUB-2042,armstronghenry@example.com,2023-09-25,2023-09,Classic,Meta,False,churned,2023-11-18,1,34.99,ZA
SUB-2043,brookemcgee@example.com,2023-09-19,2023-09,Premium,Organic,False,churned,2024-04-15,6,54.99,KE
SUB-2044,kaylawatson@example.com,2023-09-27,2023-09,Classic,Meta,False,churned,2023-10-07,0,34.99,ZA
SUB-2045,paulroach@example.org,2023-09-05,2023-09,Starter,,False,churned,2023-11-10,2,19.99,KE
SUB-2046,oscarlawson@example.com,2023-09-26,2023-09,Premium,Google,False,churned,2024-03-12,5,54.99,KE
SUB-2047,jeffreyliu@example.org,2023-09-26,2023-09,Classic,Meta,False,churned,2023-10-22,0,34.99,KE
SUB-2048,damoncarroll@example.net,2023-09-15,2023-09,Premium,Meta,False,active,,16,54.99,NG
SUB-2049,denise71@example.net,2023-09-03,2023-09,Classic,Referral,False,churned,2023-09-12,0,34.99,UG
SUB-2050,russellcourtney@example.com,2023-09-10,2023-09,Starter,Meta,False,churned,2024-02-21,5,19.99,KE
SUB-2051,anthony38@example.org,2023-09-22,2023-09,Starter,Referral,False,churned,2024-08-27,11,19.99,NG
SUB-2052,hendersondaniel@example.com,2023-09-01,2023-09,Premium,Organic,False,active,,16,54.99,ZA
SUB-2053,christina28@example.org,2023-09-14,2023-09,Classic,Organic,False,churned,2024-04-15,7,34.99,NG
SUB-2054,portega@example.com,2023-09-15,2023-09,Starter,,False,churned,2023-11-03,1,19.99,KE
SUB-2055,davidgibson@example.org,2023-09-14,2023-09,Premium,Meta,False,active,,16,54.99,NG
SUB-2056,taylorkirsten@example.org,2023-10-14,2023-10,Starter,Referral,False,churned,2024-12-15,14,19.99,KE
SUB-2057,ronnieyoung@example.net,2023-10-13,2023-10,Starter,Organic,False,churned,2023-12-30,2,19.99,UG
SUB-2058,shess@example.net,2023-10-26,2023-10,Starter,Meta,True,churned,2024-01-14,2,19.99,GH
SUB-2059,brandon59@example.net,2023-10-15,2023-10,Starter,Google,False,active,,15,19.99,KE
SUB-2060,peter66@example.org,2023-10-27,2023-10,Starter,Referral,False,churned,2024-08-30,10,19.99,KE
SUB-2061,nicholas32@example.com,2023-10-25,2023-10,Starter,Google,False,churned,2024-01-15,2,19.99,KE
SUB-2062,virginiapeterson@example.org,2023-10-08,2023-10,Classic,Meta,False,active,,15,34.99,ZA
SUB-2063,marilyngross@example.com,2023-10-05,2023-10,Premium,Organic,False,active,,15,54.99,KE
SUB-2064,leonardmartha@example.net,2023-10-08,2023-10,Classic,Referral,False,churned,2023-11-11,1,34.99,ZA
SUB-2065,kimberlymiller@example.net,2023-10-11,2023-10,Premium,Google,True,active,,15,54.99,KE
SUB-2066,rebecca50@example.net,2023-10-03,2023-10,Starter,Meta,True,active,,15,19.99,KE
SUB-2067,nicole14@example.com,2023-10-25,2023-10,Premium,Referral,False,active,,15,54.99,UG
SUB-2068,charles84@example.com,2023-10-28,2023-10,Premium,Meta,False,active,,15,54.99,KE
SUB-2069,evanstark@example.org,2023-10-13,2023-10,Classic,Organic,False,active,,15,34.99,KE
SUB-2070,bartonmelissa@example.org,2023-10-26,2023-10,Classic,Referral,False,active,,15,34.99,KE
SUB-2071,david69@example.com,2023-10-12,2023-10,Classic,Meta,False,churned,2023-11-25,1,34.99,KE
SUB-2072,williamsdennis@example.org,2023-10-04,2023-10,Premium,Organic,False,active,,15,54.99,NG
SUB-2073,johnbaxter@example.net,2023-10-13,2023-10,Classic,Meta,False,churned,2023-12-11,1,34.99,KE
SUB-2074,bethany88@example.com,2023-10-12,2023-10,Starter,Organic,False,churned,2024-08-20,10,19.99,ZA
SUB-2075,cynthiawest@example.com,2023-10-02,2023-10,Premium,Google,False,active,,15,54.99,ZA
SUB-2076,michael94@example.org,2023-10-21,2023-10,Classic,Google,False,churned,2023-11-14,0,34.99,KE
SUB-2077,jenniferjones@example.com,2023-10-12,2023-10,Premium,Organic,False,churned,2024-09-16,11,54.99,KE
SUB-2078,thomasjanet@example.com,2023-10-04,2023-10,Classic,Meta,True,churned,2024-03-09,5,34.99,KE
SUB-2079,alishawilliams@example.com,2023-10-14,2023-10,Starter,Meta,True,churned,2023-11-06,0,19.99,NG
SUB-2080,chaseharris@example.net,2023-10-07,2023-10,Premium,,False,churned,2024-12-03,13,54.99,ZA
SUB-2081,fblake@example.org,2023-10-15,2023-10,Classic,Organic,False,churned,2023-12-06,1,34.99,KE
